timestamp, index, utilization.gpu [%], memory.used [MiB]
2026/09/05 03:24:45.246, 0, 6 %, 11565 MiB
2026/09/05 03:24:45.249, 1, 0 %, 8555 MiB
2026/09/05 03:24:46.255, 0, 7 %, 11565 MiB
2026/09/05 03:24:46.256, 1, 0 %, 8555 MiB
2026/09/05 03:24:47.257, 0, 6 %, 11565 MiB
2026/09/05 03:24:47.258, 1, 0 %, 8555 MiB
2026/09/05 03:24:48.259, 0, 9 %, 11565 MiB
2026/09/05 03:24:48.260, 1, 0 %, 8555 MiB
2026/09/05 03:24:49.262, 0, 7 %, 11565 MiB
2026/09/05 03:24:49.263, 1, 0 %, 8555 MiB
2026/09/05 03:24:50.264, 0, 6 %, 11565 MiB
2026/09/05 03:24:50.266, 1, 0 %, 8555 MiB
2026/09/05 03:24:51.267, 0, 5 %, 11565 MiB
2026/09/05 03:24:51.268, 1, 0 %, 8555 MiB
2026/09/05 03:24:52.269, 0, 6 %, 11565 MiB
2026/09/05 03:24:52.270, 1, 0 %, 8555 MiB
2026/09/05 03:24:53.271, 0, 2 %, 11565 MiB
2026/09/05 03:24:53.272, 1, 0 %, 8555 MiB
2026/09/05 03:24:54.273, 0, 8 %, 11565 MiB
2026/09/05 03:24:54.275, 1, 0 %, 8555 MiB
2026/09/05 03:24:55.276, 0, 3 %, 11565 MiB
2026/09/05 03:24:55.277, 1, 0 %, 8555 MiB
2026/09/05 03:24:56.278, 0, 7 %, 11565 MiB
2026/09/05 03:24:56.279, 1, 0 %, 8555 MiB
2026/09/05 03:24:57.280, 0, 2 %, 11565 MiB
2026/09/05 03:24:57.281, 1, 0 %, 8555 MiB
2026/09/05 03:24:58.282, 0, 11 %, 11565 MiB
2026/09/05 03:24:58.283, 1, 0 %, 8555 MiB
2026/09/05 03:24:59.284, 0, 2 %, 11565 MiB
2026/09/05 03:24:59.285, 1, 0 %, 8555 MiB
2026/09/05 03:25:02.218, 0, 10 %, 11565 MiB
2026/09/05 03:25:02.219, 1, 0 %, 8555 MiB
2026/09/05 03:25:03.220, 0, 12 %, 11565 MiB
2026/09/05 03:25:03.222, 1, 0 %, 8555 MiB
2026/09/05 03:25:04.223, 0, 11 %, 11565 MiB
2026/09/05 03:25:04.225, 1, 0 %, 8555 MiB
2026/09/05 03:25:05.226, 0, 13 %, 11565 MiB
2026/09/05 03:25:05.227, 1, 0 %, 8555 MiB
2026/09/05 03:25:06.228, 0, 11 %, 11565 MiB
2026/09/05 03:25:06.229, 1, 0 %, 8555 MiB
2026/09/05 03:25:07.230, 0, 12 %, 11565 MiB
2026/09/05 03:25:07.233, 1, 0 %, 8555 MiB
2026/09/05 03:25:08.240, 0, 13 %, 11565 MiB
2026/09/05 03:25:08.242, 1, 0 %, 8555 MiB
2026/09/05 03:25:09.243, 0, 11 %, 11565 MiB
2026/09/05 03:25:09.244, 1, 0 %, 8555 MiB
2026/09/05 03:25:10.245, 0, 4 %, 11565 MiB
2026/09/05 03:25:10.246, 1, 0 %, 8555 MiB
2026/09/05 03:25:11.247, 0, 11 %, 11565 MiB
2026/09/05 03:25:11.248, 1, 0 %, 8555 MiB
2026/09/05 03:25:12.249, 0, 4 %, 11565 MiB
2026/09/05 03:25:12.251, 1, 0 %, 8555 MiB
2026/09/05 03:25:13.251, 0, 9 %, 11565 MiB
2026/09/05 03:25:13.253, 1, 0 %, 8555 MiB
2026/09/05 03:25:14.253, 0, 6 %, 11565 MiB
2026/09/05 03:25:14.255, 1, 0 %, 8555 MiB
2026/09/05 03:25:15.256, 0, 9 %, 11565 MiB
2026/09/05 03:25:15.257, 1, 0 %, 8555 MiB
2026/09/05 03:25:16.258, 0, 2 %, 11565 MiB
2026/09/05 03:25:16.260, 1, 0 %, 8555 MiB
2026/09/05 03:25:17.262, 0, 5 %, 11565 MiB
2026/09/05 03:25:17.264, 1, 0 %, 8555 MiB
2026/09/05 03:25:18.265, 0, 2 %, 11565 MiB
2026/09/05 03:25:18.266, 1, 0 %, 8555 MiB
2026/09/05 03:25:19.267, 0, 4 %, 11565 MiB
2026/09/05 03:25:19.268, 1, 0 %, 8555 MiB
2026/09/05 03:25:20.269, 0, 4 %, 11565 MiB
2026/09/05 03:25:20.271, 1, 0 %, 8555 MiB
2026/09/05 03:25:21.272, 0, 4 %, 11565 MiB
2026/09/05 03:25:21.273, 1, 0 %, 8555 MiB
2026/09/05 03:25:22.274, 0, 2 %, 11565 MiB
2026/09/05 03:25:22.275, 1, 0 %, 8555 MiB
2026/09/05 03:25:23.276, 0, 4 %, 11565 MiB
2026/09/05 03:25:23.277, 1, 0 %, 8555 MiB
2026/09/05 03:25:24.278, 0, 3 %, 11565 MiB
2026/09/05 03:25:24.279, 1, 0 %, 8555 MiB
2026/09/05 03:25:25.280, 0, 3 %, 11565 MiB
2026/09/05 03:25:25.281, 1, 0 %, 8555 MiB
2026/09/05 03:25:26.282, 0, 6 %, 11565 MiB
2026/09/05 03:25:26.285, 1, 0 %, 8555 MiB
2026/09/05 03:25:27.292, 0, 3 %, 11565 MiB
2026/09/05 03:25:27.299, 1, 0 %, 8555 MiB
2026/09/05 03:25:28.300, 0, 4 %, 11565 MiB
2026/09/05 03:25:28.302, 1, 0 %, 8555 MiB
2026/09/05 03:25:29.303, 0, 3 %, 11565 MiB
2026/09/05 03:25:29.304, 1, 0 %, 8555 MiB
2026/09/05 03:25:30.305, 0, 3 %, 11565 MiB
2026/09/05 03:25:30.306, 1, 0 %, 8555 MiB
2026/09/05 03:25:31.307, 0, 2 %, 11565 MiB
2026/09/05 03:25:31.309, 1, 0 %, 8555 MiB
2026/09/05 03:25:32.310, 0, 6 %, 11565 MiB
2026/09/05 03:25:32.311, 1, 0 %, 8555 MiB
2026/09/05 03:25:33.312, 0, 2 %, 11565 MiB
2026/09/05 03:25:33.314, 1, 0 %, 8555 MiB
2026/09/05 03:25:34.315, 0, 4 %, 11565 MiB
2026/09/05 03:25:34.317, 1, 0 %, 8555 MiB
2026/09/05 03:25:37.516, 0, 3 %, 11565 MiB
2026/09/05 03:25:37.517, 1, 0 %, 8555 MiB
2026/09/05 03:25:38.518, 0, 4 %, 11565 MiB
2026/09/05 03:25:38.519, 1, 0 %, 8555 MiB
2026/09/05 03:25:39.521, 0, 3 %, 11565 MiB
2026/09/05 03:25:39.522, 1, 0 %, 8555 MiB
2026/09/05 03:25:40.524, 0, 4 %, 11565 MiB
2026/09/05 03:25:40.525, 1, 0 %, 8555 MiB
2026/09/05 03:25:41.526, 0, 3 %, 11565 MiB
2026/09/05 03:25:41.527, 1, 0 %, 8555 MiB
2026/09/05 03:25:42.528, 0, 3 %, 11565 MiB
2026/09/05 03:25:42.529, 1, 0 %, 8555 MiB
2026/09/05 03:25:43.530, 0, 3 %, 11565 MiB
2026/09/05 03:25:43.531, 1, 0 %, 8555 MiB
2026/09/05 03:25:44.532, 0, 3 %, 11565 MiB
2026/09/05 03:25:44.534, 1, 0 %, 8555 MiB
2026/09/05 03:25:45.534, 0, 3 %, 11565 MiB
2026/09/05 03:25:45.536, 1, 0 %, 8555 MiB
2026/09/05 03:25:46.536, 0, 6 %, 11565 MiB
2026/09/05 03:25:46.538, 1, 0 %, 8555 MiB
2026/09/05 03:25:47.539, 0, 3 %, 11565 MiB
2026/09/05 03:25:47.540, 1, 0 %, 8555 MiB
2026/09/05 03:25:48.541, 0, 4 %, 11565 MiB
2026/09/05 03:25:48.543, 1, 0 %, 8555 MiB
2026/09/05 03:25:49.544, 0, 3 %, 11565 MiB
2026/09/05 03:25:49.546, 1, 0 %, 8555 MiB
2026/09/05 03:25:50.547, 0, 2 %, 11565 MiB
2026/09/05 03:25:50.550, 1, 0 %, 8555 MiB
2026/09/05 03:25:51.552, 0, 3 %, 11565 MiB
2026/09/05 03:25:51.554, 1, 0 %, 8555 MiB
2026/09/05 03:25:52.556, 0, 6 %, 11569 MiB
2026/09/05 03:25:52.557, 1, 0 %, 8563 MiB
2026/09/05 03:25:53.558, 0, 0 %, 11721 MiB
2026/09/05 03:25:53.559, 1, 0 %, 8658 MiB
2026/09/05 03:25:54.561, 0, 0 %, 11719 MiB
2026/09/05 03:25:54.562, 1, 100 %, 8740 MiB
2026/09/05 03:25:55.563, 0, 100 %, 11704 MiB
2026/09/05 03:25:55.563, 1, 100 %, 8740 MiB
2026/09/05 03:25:56.564, 0, 100 %, 11704 MiB
2026/09/05 03:25:56.565, 1, 100 %, 8740 MiB
2026/09/05 03:25:57.566, 0, 100 %, 11704 MiB
2026/09/05 03:25:57.567, 1, 100 %, 8740 MiB
2026/09/05 03:25:58.567, 0, 100 %, 11704 MiB
2026/09/05 03:25:58.568, 1, 100 %, 8740 MiB
2026/09/05 03:25:59.569, 0, 100 %, 11704 MiB
2026/09/05 03:25:59.570, 1, 100 %, 8740 MiB
2026/09/05 03:26:00.571, 0, 1 %, 11437 MiB
2026/09/05 03:26:00.571, 1, 100 %, 8740 MiB
2026/09/05 03:26:01.572, 0, 1 %, 11437 MiB
2026/09/05 03:26:01.573, 1, 0 %, 8555 MiB
2026/09/05 03:26:02.574, 0, 1 %, 11437 MiB
2026/09/05 03:26:02.575, 1, 0 %, 8555 MiB
2026/09/05 03:26:03.575, 0, 5 %, 11437 MiB
2026/09/05 03:26:03.577, 1, 0 %, 8555 MiB
2026/09/05 03:26:04.578, 0, 5 %, 11437 MiB
2026/09/05 03:26:04.580, 1, 0 %, 8555 MiB
2026/09/05 03:26:05.582, 0, 6 %, 11437 MiB
2026/09/05 03:26:05.589, 1, 0 %, 8555 MiB
2026/09/05 03:26:06.591, 0, 10 %, 11437 MiB
2026/09/05 03:26:06.592, 1, 0 %, 8555 MiB
2026/09/05 03:26:07.593, 0, 11 %, 11437 MiB
2026/09/05 03:26:07.595, 1, 0 %, 8555 MiB
2026/09/05 03:26:08.597, 0, 13 %, 11437 MiB
2026/09/05 03:26:08.598, 1, 0 %, 8555 MiB
2026/09/05 03:26:09.599, 0, 16 %, 11456 MiB
2026/09/05 03:26:09.600, 1, 0 %, 8555 MiB
2026/09/05 03:26:10.601, 0, 2 %, 11590 MiB
2026/09/05 03:26:10.601, 1, 2 %, 8658 MiB
2026/09/05 03:26:11.602, 0, 77 %, 11640 MiB
2026/09/05 03:26:11.603, 1, 0 %, 8658 MiB
2026/09/05 03:26:12.604, 0, 100 %, 11640 MiB
2026/09/05 03:26:12.609, 1, 100 %, 8740 MiB
2026/09/05 03:26:13.611, 0, 100 %, 11640 MiB
2026/09/05 03:26:13.617, 1, 100 %, 8740 MiB
2026/09/05 03:26:14.618, 0, 100 %, 11640 MiB
2026/09/05 03:26:14.619, 1, 100 %, 8740 MiB
2026/09/05 03:26:15.620, 0, 100 %, 11640 MiB
2026/09/05 03:26:15.621, 1, 100 %, 8740 MiB
2026/09/05 03:26:16.631, 0, 100 %, 11640 MiB
2026/09/05 03:26:16.632, 1, 100 %, 8740 MiB
2026/09/05 03:26:17.662, 0, 100 %, 11640 MiB
2026/09/05 03:26:17.663, 1, 100 %, 8740 MiB
2026/09/05 03:26:18.694, 0, 100 %, 11640 MiB
2026/09/05 03:26:18.695, 1, 100 %, 8740 MiB
2026/09/05 03:26:19.724, 0, 100 %, 11640 MiB
2026/09/05 03:26:19.725, 1, 100 %, 8740 MiB
2026/09/05 03:26:20.756, 0, 100 %, 11640 MiB
2026/09/05 03:26:20.756, 1, 100 %, 8740 MiB
2026/09/05 03:26:21.786, 0, 100 %, 11640 MiB
2026/09/05 03:26:21.787, 1, 100 %, 8740 MiB
2026/09/05 03:26:22.817, 0, 100 %, 11640 MiB
2026/09/05 03:26:22.818, 1, 100 %, 8740 MiB
2026/09/05 03:26:23.848, 0, 100 %, 11640 MiB
2026/09/05 03:26:23.850, 1, 100 %, 8740 MiB
2026/09/05 03:26:24.919, 0, 100 %, 11640 MiB
2026/09/05 03:26:24.920, 1, 100 %, 8740 MiB
2026/09/05 03:26:26.005, 0, 100 %, 11640 MiB
2026/09/05 03:26:26.006, 1, 100 %, 8740 MiB
2026/09/05 03:26:27.091, 0, 100 %, 11640 MiB
2026/09/05 03:26:27.092, 1, 100 %, 8740 MiB
2026/09/05 03:26:28.176, 0, 100 %, 11640 MiB
2026/09/05 03:26:28.177, 1, 100 %, 8740 MiB
2026/09/05 03:26:29.235, 0, 100 %, 11640 MiB
2026/09/05 03:26:29.236, 1, 100 %, 8740 MiB
2026/09/05 03:26:30.237, 0, 100 %, 11640 MiB
2026/09/05 03:26:30.237, 1, 100 %, 8740 MiB
2026/09/05 03:26:31.238, 0, 100 %, 11640 MiB
2026/09/05 03:26:31.239, 1, 100 %, 8740 MiB
2026/09/05 03:26:32.240, 0, 100 %, 11640 MiB
2026/09/05 03:26:32.244, 1, 100 %, 8740 MiB
2026/09/05 03:26:33.246, 0, 100 %, 11640 MiB
2026/09/05 03:26:33.246, 1, 100 %, 8740 MiB
2026/09/05 03:26:34.247, 0, 100 %, 11640 MiB
2026/09/05 03:26:34.248, 1, 100 %, 8740 MiB
2026/09/05 03:26:35.249, 0, 100 %, 11640 MiB
2026/09/05 03:26:35.250, 1, 100 %, 8740 MiB
2026/09/05 03:26:36.251, 0, 100 %, 11640 MiB
2026/09/05 03:26:36.251, 1, 100 %, 8740 MiB
2026/09/05 03:26:37.252, 0, 100 %, 11640 MiB
2026/09/05 03:26:37.253, 1, 100 %, 8740 MiB
2026/09/05 03:26:38.254, 0, 100 %, 11640 MiB
2026/09/05 03:26:38.254, 1, 100 %, 8740 MiB
2026/09/05 03:26:39.255, 0, 100 %, 11640 MiB
2026/09/05 03:26:39.256, 1, 100 %, 8740 MiB
2026/09/05 03:26:40.257, 0, 100 %, 11640 MiB
2026/09/05 03:26:40.258, 1, 100 %, 8740 MiB
2026/09/05 03:26:41.260, 0, 100 %, 11640 MiB
2026/09/05 03:26:41.263, 1, 100 %, 8740 MiB
2026/09/05 03:26:42.264, 0, 100 %, 11640 MiB
2026/09/05 03:26:42.264, 1, 100 %, 8740 MiB
2026/09/05 03:26:43.265, 0, 100 %, 11640 MiB
2026/09/05 03:26:43.266, 1, 100 %, 8740 MiB
2026/09/05 03:26:44.267, 0, 100 %, 11640 MiB
2026/09/05 03:26:44.268, 1, 100 %, 8740 MiB
2026/09/05 03:26:46.934, 0, 100 %, 11640 MiB
2026/09/05 03:26:46.934, 1, 100 %, 8740 MiB
2026/09/05 03:26:47.935, 0, 100 %, 11640 MiB
2026/09/05 03:26:47.936, 1, 100 %, 8740 MiB
2026/09/05 03:26:48.936, 0, 100 %, 11640 MiB
2026/09/05 03:26:48.937, 1, 100 %, 8740 MiB
2026/09/05 03:26:49.938, 0, 100 %, 11640 MiB
2026/09/05 03:26:49.938, 1, 100 %, 8740 MiB
2026/09/05 03:26:50.940, 0, 100 %, 11640 MiB
2026/09/05 03:26:50.940, 1, 100 %, 8740 MiB
2026/09/05 03:26:51.942, 0, 100 %, 11640 MiB
2026/09/05 03:26:51.943, 1, 100 %, 8740 MiB
2026/09/05 03:26:52.944, 0, 100 %, 11640 MiB
2026/09/05 03:26:52.945, 1, 100 %, 8740 MiB
2026/09/05 03:26:53.947, 0, 100 %, 11640 MiB
2026/09/05 03:26:53.947, 1, 100 %, 8740 MiB
2026/09/05 03:26:54.948, 0, 100 %, 11640 MiB
2026/09/05 03:26:54.949, 1, 100 %, 8740 MiB
2026/09/05 03:26:55.950, 0, 100 %, 11640 MiB
2026/09/05 03:26:55.951, 1, 100 %, 8740 MiB
2026/09/05 03:26:56.952, 0, 100 %, 11640 MiB
2026/09/05 03:26:56.952, 1, 100 %, 8740 MiB
2026/09/05 03:26:57.953, 0, 100 %, 11640 MiB
2026/09/05 03:26:57.954, 1, 100 %, 8740 MiB
2026/09/05 03:26:58.955, 0, 100 %, 11640 MiB
2026/09/05 03:26:58.956, 1, 100 %, 8740 MiB
2026/09/05 03:26:59.957, 0, 100 %, 11640 MiB
2026/09/05 03:26:59.958, 1, 100 %, 8740 MiB
2026/09/05 03:27:00.959, 0, 100 %, 11640 MiB
2026/09/05 03:27:00.960, 1, 100 %, 8740 MiB
2026/09/05 03:27:01.961, 0, 100 %, 11640 MiB
2026/09/05 03:27:01.962, 1, 100 %, 8740 MiB
2026/09/05 03:27:02.963, 0, 100 %, 11640 MiB
2026/09/05 03:27:02.963, 1, 100 %, 8740 MiB
2026/09/05 03:27:03.964, 0, 100 %, 11640 MiB
2026/09/05 03:27:03.965, 1, 100 %, 8740 MiB
2026/09/05 03:27:04.966, 0, 100 %, 11640 MiB
2026/09/05 03:27:04.966, 1, 100 %, 8740 MiB
2026/09/05 03:27:05.967, 0, 100 %, 11640 MiB
2026/09/05 03:27:05.968, 1, 100 %, 8740 MiB
2026/09/05 03:27:06.969, 0, 100 %, 11640 MiB
2026/09/05 03:27:06.969, 1, 100 %, 8740 MiB
2026/09/05 03:27:07.970, 0, 100 %, 11640 MiB
2026/09/05 03:27:07.971, 1, 100 %, 8740 MiB
2026/09/05 03:27:08.972, 0, 100 %, 11640 MiB
2026/09/05 03:27:08.973, 1, 100 %, 8740 MiB
2026/09/05 03:27:09.974, 0, 100 %, 11640 MiB
2026/09/05 03:27:09.975, 1, 100 %, 8740 MiB
2026/09/05 03:27:10.976, 0, 100 %, 11640 MiB
2026/09/05 03:27:10.977, 1, 100 %, 8740 MiB
2026/09/05 03:27:11.978, 0, 100 %, 11640 MiB
2026/09/05 03:27:11.978, 1, 100 %, 8740 MiB
2026/09/05 03:27:12.979, 0, 100 %, 11640 MiB
2026/09/05 03:27:12.980, 1, 100 %, 8740 MiB
2026/09/05 03:27:13.981, 0, 100 %, 11640 MiB
2026/09/05 03:27:13.982, 1, 100 %, 8740 MiB
2026/09/05 03:27:14.982, 0, 100 %, 11640 MiB
2026/09/05 03:27:14.983, 1, 100 %, 8740 MiB
2026/09/05 03:27:15.984, 0, 100 %, 11640 MiB
2026/09/05 03:27:15.985, 1, 100 %, 8740 MiB
2026/09/05 03:27:16.986, 0, 100 %, 11640 MiB
2026/09/05 03:27:16.987, 1, 100 %, 8740 MiB
2026/09/05 03:27:17.988, 0, 100 %, 11640 MiB
2026/09/05 03:27:17.989, 1, 100 %, 8740 MiB
2026/09/05 03:27:18.993, 0, 100 %, 11640 MiB
2026/09/05 03:27:18.996, 1, 100 %, 8740 MiB
2026/09/05 03:27:19.997, 0, 100 %, 11640 MiB
2026/09/05 03:27:19.998, 1, 100 %, 8740 MiB
2026/09/05 03:27:20.998, 0, 100 %, 11640 MiB
2026/09/05 03:27:20.999, 1, 100 %, 8740 MiB
2026/09/05 03:27:22.000, 0, 100 %, 11640 MiB
2026/09/05 03:27:22.001, 1, 100 %, 8740 MiB
2026/09/05 03:27:23.002, 0, 100 %, 11640 MiB
2026/09/05 03:27:23.003, 1, 100 %, 8740 MiB
2026/09/05 03:27:24.003, 0, 100 %, 11640 MiB
2026/09/05 03:27:24.004, 1, 100 %, 8740 MiB
2026/09/05 03:27:25.005, 0, 100 %, 11640 MiB
2026/09/05 03:27:25.006, 1, 100 %, 8740 MiB
2026/09/05 03:27:26.007, 0, 100 %, 11640 MiB
2026/09/05 03:27:26.007, 1, 100 %, 8740 MiB
2026/09/05 03:27:27.008, 0, 100 %, 11640 MiB
2026/09/05 03:27:27.009, 1, 100 %, 8740 MiB
2026/09/05 03:27:28.010, 0, 100 %, 11640 MiB
2026/09/05 03:27:28.010, 1, 100 %, 8740 MiB
2026/09/05 03:27:29.012, 0, 100 %, 11640 MiB
2026/09/05 03:27:29.012, 1, 100 %, 8740 MiB
2026/09/05 03:27:30.013, 0, 100 %, 11640 MiB
2026/09/05 03:27:30.014, 1, 100 %, 8740 MiB
2026/09/05 03:27:31.015, 0, 100 %, 11640 MiB
2026/09/05 03:27:31.016, 1, 100 %, 8740 MiB
2026/09/05 03:27:32.020, 0, 100 %, 11640 MiB
2026/09/05 03:27:32.021, 1, 100 %, 8740 MiB
2026/09/05 03:27:33.021, 0, 100 %, 11640 MiB
2026/09/05 03:27:33.022, 1, 100 %, 8740 MiB
2026/09/05 03:27:34.023, 0, 100 %, 11640 MiB
2026/09/05 03:27:34.024, 1, 100 %, 8740 MiB
2026/09/05 03:27:35.025, 0, 100 %, 11640 MiB
2026/09/05 03:27:35.026, 1, 100 %, 8740 MiB
2026/09/05 03:27:36.026, 0, 100 %, 11640 MiB
2026/09/05 03:27:36.027, 1, 100 %, 8740 MiB
2026/09/05 03:27:37.028, 0, 100 %, 11640 MiB
2026/09/05 03:27:37.029, 1, 100 %, 8740 MiB
2026/09/05 03:27:38.030, 0, 100 %, 11640 MiB
2026/09/05 03:27:38.031, 1, 100 %, 8740 MiB
2026/09/05 03:27:39.031, 0, 100 %, 11640 MiB
2026/09/05 03:27:39.032, 1, 100 %, 8740 MiB
2026/09/05 03:27:40.033, 0, 100 %, 11640 MiB
2026/09/05 03:27:40.033, 1, 100 %, 8740 MiB
2026/09/05 03:27:41.034, 0, 100 %, 11640 MiB
2026/09/05 03:27:41.035, 1, 100 %, 8740 MiB
2026/09/05 03:27:42.037, 0, 100 %, 11640 MiB
2026/09/05 03:27:42.038, 1, 100 %, 8740 MiB
2026/09/05 03:27:43.039, 0, 100 %, 11640 MiB
2026/09/05 03:27:43.042, 1, 100 %, 8740 MiB
2026/09/05 03:27:44.043, 0, 100 %, 11640 MiB
2026/09/05 03:27:44.044, 1, 100 %, 8740 MiB
2026/09/05 03:27:45.045, 0, 100 %, 11640 MiB
2026/09/05 03:27:45.046, 1, 100 %, 8740 MiB
2026/09/05 03:27:46.047, 0, 100 %, 11640 MiB
2026/09/05 03:27:46.048, 1, 100 %, 8740 MiB
2026/09/05 03:27:47.049, 0, 100 %, 11640 MiB
2026/09/05 03:27:47.050, 1, 100 %, 8740 MiB
2026/09/05 03:27:48.051, 0, 100 %, 11640 MiB
2026/09/05 03:27:48.051, 1, 100 %, 8740 MiB
2026/09/05 03:27:49.052, 0, 100 %, 11640 MiB
2026/09/05 03:27:49.053, 1, 100 %, 8740 MiB
2026/09/05 03:27:50.054, 0, 100 %, 11640 MiB
2026/09/05 03:27:50.054, 1, 100 %, 8740 MiB
2026/09/05 03:27:51.055, 0, 100 %, 11640 MiB
2026/09/05 03:27:51.057, 1, 100 %, 8740 MiB
2026/09/05 03:27:52.057, 0, 100 %, 11640 MiB
2026/09/05 03:27:52.059, 1, 100 %, 8740 MiB
2026/09/05 03:27:53.059, 0, 100 %, 11640 MiB
2026/09/05 03:27:53.060, 1, 100 %, 8740 MiB
2026/09/05 03:27:54.061, 0, 100 %, 11640 MiB
2026/09/05 03:27:54.062, 1, 100 %, 8740 MiB
2026/09/05 03:27:55.063, 0, 100 %, 11640 MiB
2026/09/05 03:27:55.064, 1, 100 %, 8740 MiB
2026/09/05 03:27:56.065, 0, 100 %, 11640 MiB
2026/09/05 03:27:56.065, 1, 100 %, 8740 MiB
2026/09/05 03:27:57.066, 0, 100 %, 11640 MiB
2026/09/05 03:27:57.067, 1, 100 %, 8740 MiB
2026/09/05 03:27:58.068, 0, 100 %, 11640 MiB
2026/09/05 03:27:58.068, 1, 100 %, 8740 MiB
2026/09/05 03:27:59.070, 0, 100 %, 11640 MiB
2026/09/05 03:27:59.070, 1, 100 %, 8740 MiB
2026/09/05 03:28:00.072, 0, 100 %, 11640 MiB
2026/09/05 03:28:00.073, 1, 100 %, 8740 MiB
2026/09/05 03:28:01.074, 0, 100 %, 11640 MiB
2026/09/05 03:28:01.075, 1, 100 %, 8740 MiB
2026/09/05 03:28:02.076, 0, 100 %, 11640 MiB
2026/09/05 03:28:02.076, 1, 100 %, 8740 MiB
2026/09/05 03:28:03.077, 0, 100 %, 11640 MiB
2026/09/05 03:28:03.078, 1, 100 %, 8740 MiB
2026/09/05 03:28:04.079, 0, 100 %, 11640 MiB
2026/09/05 03:28:04.080, 1, 100 %, 8740 MiB
2026/09/05 03:28:05.080, 0, 100 %, 11640 MiB
2026/09/05 03:28:05.082, 1, 100 %, 8740 MiB
2026/09/05 03:28:06.083, 0, 100 %, 11640 MiB
2026/09/05 03:28:06.084, 1, 100 %, 8740 MiB
2026/09/05 03:28:07.084, 0, 100 %, 11640 MiB
2026/09/05 03:28:07.085, 1, 100 %, 8740 MiB
2026/09/05 03:28:08.086, 0, 100 %, 11640 MiB
2026/09/05 03:28:08.087, 1, 100 %, 8740 MiB
2026/09/05 03:28:09.088, 0, 100 %, 11640 MiB
2026/09/05 03:28:09.089, 1, 100 %, 8740 MiB
2026/09/05 03:28:10.090, 0, 100 %, 11640 MiB
2026/09/05 03:28:10.091, 1, 100 %, 8740 MiB
2026/09/05 03:28:11.092, 0, 100 %, 11640 MiB
2026/09/05 03:28:11.093, 1, 100 %, 8740 MiB
2026/09/05 03:28:12.093, 0, 100 %, 11640 MiB
2026/09/05 03:28:12.095, 1, 100 %, 8740 MiB
2026/09/05 03:28:13.096, 0, 100 %, 11640 MiB
2026/09/05 03:28:13.097, 1, 100 %, 8740 MiB
2026/09/05 03:28:14.098, 0, 100 %, 11640 MiB
2026/09/05 03:28:14.099, 1, 100 %, 8740 MiB
2026/09/05 03:28:15.099, 0, 100 %, 11640 MiB
2026/09/05 03:28:15.100, 1, 100 %, 8740 MiB
2026/09/05 03:28:16.101, 0, 100 %, 11640 MiB
2026/09/05 03:28:16.102, 1, 100 %, 8740 MiB
2026/09/05 03:28:17.102, 0, 100 %, 11640 MiB
2026/09/05 03:28:17.103, 1, 100 %, 8740 MiB
2026/09/05 03:28:18.107, 0, 100 %, 11640 MiB
2026/09/05 03:28:18.110, 1, 100 %, 8740 MiB
2026/09/05 03:28:19.111, 0, 100 %, 11640 MiB
2026/09/05 03:28:19.113, 1, 100 %, 8740 MiB
2026/09/05 03:28:20.114, 0, 100 %, 11640 MiB
2026/09/05 03:28:20.114, 1, 100 %, 8740 MiB
2026/09/05 03:28:21.115, 0, 100 %, 11640 MiB
2026/09/05 03:28:21.116, 1, 100 %, 8740 MiB
2026/09/05 03:28:22.117, 0, 100 %, 11640 MiB
2026/09/05 03:28:22.118, 1, 100 %, 8740 MiB
2026/09/05 03:28:24.785, 0, 100 %, 11640 MiB
2026/09/05 03:28:24.786, 1, 100 %, 8740 MiB
2026/09/05 03:28:25.787, 0, 100 %, 11640 MiB
2026/09/05 03:28:25.792, 1, 100 %, 8740 MiB
2026/09/05 03:28:26.793, 0, 100 %, 11640 MiB
2026/09/05 03:28:26.794, 1, 100 %, 8740 MiB
2026/09/05 03:28:27.795, 0, 100 %, 11640 MiB
2026/09/05 03:28:27.796, 1, 100 %, 8740 MiB
2026/09/05 03:28:28.797, 0, 100 %, 11640 MiB
2026/09/05 03:28:28.797, 1, 100 %, 8740 MiB
2026/09/05 03:28:29.798, 0, 100 %, 11640 MiB
2026/09/05 03:28:29.799, 1, 100 %, 8740 MiB
2026/09/05 03:28:30.800, 0, 100 %, 11640 MiB
2026/09/05 03:28:30.801, 1, 100 %, 8740 MiB
2026/09/05 03:28:31.802, 0, 100 %, 11640 MiB
2026/09/05 03:28:31.802, 1, 100 %, 8740 MiB
2026/09/05 03:28:32.803, 0, 100 %, 11640 MiB
2026/09/05 03:28:32.804, 1, 100 %, 8740 MiB
2026/09/05 03:28:33.806, 0, 100 %, 11640 MiB
2026/09/05 03:28:33.807, 1, 100 %, 8740 MiB
2026/09/05 03:28:34.808, 0, 100 %, 11640 MiB
2026/09/05 03:28:34.809, 1, 100 %, 8740 MiB
2026/09/05 03:28:35.810, 0, 100 %, 11640 MiB
2026/09/05 03:28:35.811, 1, 100 %, 8740 MiB
2026/09/05 03:28:36.812, 0, 100 %, 11640 MiB
2026/09/05 03:28:36.812, 1, 100 %, 8740 MiB
2026/09/05 03:28:37.813, 0, 100 %, 11640 MiB
2026/09/05 03:28:37.815, 1, 100 %, 8740 MiB
